country	year	hbv_deaths_num	hbv_diagnosed_num	hbv_diagnosis_rate_pct	hbv_livingwith_num	hbv_new_infections_num	hbv_prevalence_hbsag_pct	hbv_prevalence_pct	hbv_treatment_num	hbv_treatment_rate_diagnosed_pct	hbv_treatment_rate_infected_pct	hbv_vaccine_hepb3_coverage_pct	hcv_deaths_num	hcv_diagnosed_num	hcv_diagnosis_rate_pct	hcv_livingwith_num	hcv_new_infections_num	hcv_prevalence_pct	hcv_treatment_cumulative_num	hcv_treatment_rate_diagnosed_pct
SOM	2007											0.0								
SOM	2008											0.0								
SOM	2009											0.0								
SOM	2010											0.0								
SOM	2011											0.0								
SOM	2012											0.0								
SOM	2013											44.0								
SOM	2014											46.0								
SOM	2015						12.0					48.0								
SOM	2016											49.0								
SOM	2017											51.0								
SOM	2018											53.0								
SOM	2019											57.0								
SOM	2020						9.725000000000001					55.0								
SOM	2021											62.0								
SOM	2022	1141.0	1702.0	0.0	909909.0	12218.0		5.2	111.0	7.0	0.0	71.0	439.0	56.0	0.0	117953.0	2462.0	0.7	0.0	0.0
SOM	2023											69.0								
SOM	2024											70.0								
SRB	2000											0.0								
SRB	2001											0.0								
SRB	2002											0.0								
SRB	2003											0.0								
SRB	2004											89.0								
SRB	2005											65.0								
SRB	2006											93.0								
SRB	2007											99.0								
SRB	2008											93.0								
SRB	2009											93.0								
SRB	2010											89.0								
SRB	2011											94.0								
SRB	2012											97.0								
SRB	2013											91.0								
SRB	2014											92.0								
SRB	2015						0.55					94.0								
SRB	2016											91.0								
SRB	2017											93.0								
SRB	2018											91.0								
SRB	2019											94.0								
SRB	2020						0.725					87.0								
SRB	2021											89.0								
SRB	2022	481.0	27351.0	23.0	118750.0	127.0		1.6	1541.0	6.0	1.0	92.0	260.0	10974.0	33.0	53036.0	921.0	0.6	10710.0	51.0
SRB	2023											93.0								
SRB	2024											93.0								
SSD	2011											0.0								
SSD	2012											0.0								
SSD	2013											0.0								
SSD	2014											0.0								
SSD	2015						21.65					46.0								
SSD	2016											45.0								
SSD	2017											52.0								
SSD	2018											59.0								
SSD	2019											61.0								
SSD	2020						15.559999999999999					67.0								
SSD	2021											69.0								
SSD	2022	1963.0	54742.0	7.0	744050.0	9232.0		9.9	3780.0	7.0	1.0	73.0	268.0	8750.0	17.0	72090.0	1527.0	0.7	3990.0	32.0
SSD	2023											73.0								
SSD	2024											73.0								
STP	2000											0.0								
STP	2001											0.0								
STP	2002											0.0								
STP	2003											43.0								
STP	2004											70.0								
STP	2005											96.0								
STP	2006											75.0								
STP	2007											87.0								
STP	2008											99.0								
STP	2009											98.0								
STP	2010											98.0								
STP	2011											96.0								
STP	2012											96.0								
STP	2013											97.0								
STP	2014											95.0								
STP	2015						2.45					96.0								
STP	2016											96.0								
STP	2017											95.0								
STP	2018											95.0								
STP	2019											95.0								
STP	2020						3.5700000000000003					96.0								
STP	2021											97.0								
STP	2022	104.0	496.0	2.0	21073.0	74.0		9.3	78.0	16.0	0.0	92.0	7.0	126.0	9.0	1695.0	38.0	0.7	23.0	16.0
STP	2023											87.0								
STP	2024											87.0								
SUR	2000											0.0								
SUR	2001											0.0								
SUR	2002											0.0								
SUR	2003											0.0								
SUR	2004											0.0								
SUR	2005											83.0								
SUR	2006											84.0								
SUR	2007											84.0								
SUR	2008											84.0								
SUR	2009											87.0								
SUR	2010											84.0								
SUR	2011											80.0								
SUR	2012											76.0								
SUR	2013											76.0								
SUR	2014											71.0								
SUR	2015						1.05					73.0								
SUR	2016											77.0								
SUR	2017											67.0								
SUR	2018											81.0								
SUR	2019											77.0								
SUR	2020						0.66					51.0								
SUR	2021											72.0								
SUR	2022	37.0	1048.0	9.0	11402.0	19.0		1.8	26.0	2.0	0.0	77.0	24.0	1370.0	38.0	3798.0	56.0	0.6	139.0	9.0
SUR	2023											72.0								
SUR	2024											69.0								
SVK	2000											98.0								
SVK	2001											99.0								
SVK	2002											99.0								
SVK	2003											99.0								
SVK	2004											99.0								
SVK	2005											99.0								
SVK	2006											99.0								
SVK	2007											99.0								
SVK	2008											99.0								
SVK	2009											99.0								
SVK	2010											99.0								
SVK	2011											99.0								
SVK	2012											99.0								
SVK	2013											98.0								
SVK	2014											97.0								
SVK	2015						1.2					96.0								
SVK	2016											96.0								
SVK	2017											96.0								
SVK	2018											97.0								
SVK	2019											97.0								
SVK	2020						1.04					97.0								
SVK	2021											97.0								
SVK	2022		1600.0							0.0		97.0		4884.0		27407.0		0.5	837.0	
SVK	2023											96.0								
SVK	2024											96.0								
SVN	2000											0.0								
SVN	2001											0.0								
SVN	2002											0.0								
SVN	2003											0.0								
SVN	2004											0.0								
SVN	2005											0.0								
SVN	2006											0.0								
SVN	2007											0.0								
SVN	2008											0.0								
SVN	2009											0.0								
SVN	2010											0.0								
SVN	2011											0.0								
SVN	2012											0.0								
SVN	2013											0.0								
SVN	2014											0.0								
SVN	2015						1.05					0.0								
SVN	2016											0.0								
SVN	2017											0.0								
SVN	2018											0.0								
SVN	2019											0.0								
SVN	2020						1.215					0.0								
SVN	2021											86.0								
SVN	2022		2782.0						999.0	36.0		89.0		4191.0		1078.0		0.1	3062.0	
SVN	2023											89.0								
SVN	2024											90.0								
SWE	2000											0.0								
SWE	2001											0.0								
SWE	2002											0.0								
SWE	2003											0.0								
SWE	2004											0.0								
SWE	2005											0.0								
SWE	2006											0.0								
SWE	2007											0.0								
SWE	2008											0.0								
SWE	2009											0.0								
SWE	2010											0.0								
SWE	2011											29.0								
SWE	2012											30.0								
SWE	2013											35.0								
SWE	2014											42.0								
SWE	2015						0.44999999999999996					53.0								
SWE	2016											67.0								
SWE	2017											76.0								
SWE	2018											92.0								
SWE	2019											97.0								
SWE	2020						0.355					97.0								
SWE	2021											98.0								
SWE	2022											94.0				12759.0		0.1		
SWE	2023											94.0								
SWE	2024											95.0								
SWZ	2000											83.0								
SWZ	2001											86.0								
SWZ	2002											88.0								
SWZ	2003											90.0								
SWZ	2004											93.0								
SWZ	2005											95.0								
SWZ	2006											93.0								
SWZ	2007											92.0								
SWZ	2008											90.0								
SWZ	2009											88.0								
SWZ	2010											89.0								
SWZ	2011											91.0								
SWZ	2012											95.0								
SWZ	2013											98.0								
SWZ	2014											98.0								
SWZ	2015						1.5					90.0								
SWZ	2016											90.0								
SWZ	2017											90.0								
SWZ	2018											90.0								
SWZ	2019											90.0								
SWZ	2020						2.1					83.0								
SWZ	2021											77.0								
SWZ	2022	602.0	16376.0	16.0	104289.0	403.0		8.7	970.0	6.0	1.0	97.0	43.0	1137.0	24.0	4838.0	66.0	0.4	35.0	3.0
SWZ	2023											85.0								
SWZ	2024											84.0								
SYC	2000											97.0								
SYC	2001											95.0								
SYC	2002											98.0								
SYC	2003											99.0								
SYC	2004											99.0								
SYC	2005											99.0								
SYC	2006											99.0								
SYC	2007											99.0								
SYC	2008											99.0								
SYC	2009											98.0								
SYC	2010											99.0								
SYC	2011											99.0								
SYC	2012											98.0								
SYC	2013											98.0								
SYC	2014											99.0								
SYC	2015						0.30000000000000004					97.0								
SYC	2016											96.0								
SYC	2017											97.0								
SYC	2018											99.0								
SYC	2019											99.0								
SYC	2020						0.275					97.0								
SYC	2021											94.0								
SYC	2022	21.0	651.0	12.0	5588.0	36.0		5.2	21.0	3.0	0.0	97.0	3.0	80.0	17.0	591.0	14.0	0.6	27.0	25.0
SYC	2023											97.0								
SYC	2024											94.0								
SYR	2000											79.0								
SYR	2001											80.0								
SYR	2002											80.0								
SYR	2003											81.0								
SYR	2004											82.0								
SYR	2005											83.0								
SYR	2006											83.0								
SYR	2007											83.0								
SYR	2008											83.0								
SYR	2009											84.0								
SYR	2010											84.0								
SYR	2011											66.0								
SYR	2012											52.0								
SYR	2013											80.0								
SYR	2014											56.0								
SYR	2015						0.75					50.0								
SYR	2016											59.0								
SYR	2017											61.0								
SYR	2018											60.0								
SYR	2019											67.0								
SYR	2020						1.0499999999999998					62.0								
SYR	2021											59.0								
SYR	2022	2896.0	128308.0	11.0	1121632.0	19724.0		1.7	21690.0	17.0	2.0	59.0	1119.0	133484.0	51.0	288767.0	7313.0	1.3	30177.0	19.0
SYR	2023											66.0								
SYR	2024											73.0								
TCD	2000											0.0								
TCD	2001											0.0								
TCD	2002											0.0								
TCD	2003											0.0								
TCD	2004											0.0								
TCD	2005											0.0								
TCD	2006											0.0								
TCD	2007											0.0								
TCD	2008											17.0								
TCD	2009											24.0								
TCD	2010											39.0								
TCD	2011											33.0								
TCD	2012											40.0								
TCD	2013											39.0								
TCD	2014											36.0								
TCD	2015						4.0					42.0								
TCD	2016											41.0								
TCD	2017											41.0								
TCD	2018											47.0								
TCD	2019											53.0								
TCD	2020						15.065					55.0								
TCD	2021											62.0								
TCD	2022	8903.0	12854.0	1.0	1687587.0	25053.0		9.5	55.0	0.0	0.0	66.0	830.0	20319.0	15.0	140273.0	2755.0	0.8	567.0	3.0
TCD	2023											67.0								
TCD	2024											68.0								
TGO	2000											0.0								
TGO	2001											0.0								
TGO	2002											0.0								
TGO	2003											0.0								
TGO	2004											0.0								
TGO	2005											0.0								
TGO	2006											0.0								
TGO	2007											0.0								
TGO	2008											24.0								
TGO	2009											78.0								
TGO	2010											83.0								
TGO	2011											85.0								
TGO	2012											84.0								
TGO	2013											84.0								
TGO	2014											84.0								
TGO	2015						5.9					82.0								
TGO	2016											82.0								
TGO	2017											84.0								
TGO	2018											82.0								
TGO	2019											86.0								
TGO	2020						8.18					85.0								
TGO	2021											87.0								
TGO	2022	3468.0	11550.0	1.0	833679.0	5454.0		9.4	153.0	1.0	0.0	86.0	280.0	4922.0	9.0	66199.0	1462.0	0.7	895.0	16.0
TGO	2023											90.0								
TGO	2024											90.0								
THA	2000											95.0								
THA	2001											95.0								
THA	2002											95.0								
THA	2003											96.0								
THA	2004											96.0								
THA	2005											96.0								
THA	2006											96.0								
THA	2007											96.0								
THA	2008											98.0								
THA	2009											98.0								
THA	2010											98.0								
THA	2011											98.0								
THA	2012											98.0								
THA	2013											99.0								
THA	2014											99.0								
THA	2015						0.7999999999999999					99.0								
THA	2016											99.0								
THA	2017											99.0								
THA	2018											97.0								
THA	2019											97.0								
THA	2020						1.56					97.0								
THA	2021											92.0								
THA	2022	12958.0	214212.0	12.0	1837909.0	1104.0		2.6	11952.0	6.0	1.0	92.0	2123.0	91621.0	28.0	374514.0	6630.0	0.5	20880.0	19.0
THA	2023											92.0								
THA	2024											92.0								
TJK	2000											0.0								
TJK	2001											0.0								
TJK	2002											39.0								
TJK	2003											58.0								
TJK	2004											81.0								
TJK	2005											81.0								
TJK	2006											88.0								
TJK	2007											84.0								
TJK	2008											86.0								
TJK	2009											93.0								
TJK	2010											93.0								
TJK	2011											96.0								
TJK	2012											94.0								
TJK	2013											96.0								
TJK	2014											97.0								
TJK	2015						2.9					96.0								
TJK	2016											97.0								
TJK	2017											97.0								
TJK	2018											96.0								
TJK	2019											97.0								
TJK	2020						2.3699999999999997					97.0								
TJK	2021											97.0								
TJK	2022	1706.0	33532.0	6.0	532731.0	541.0		5.4	5000.0	15.0	1.0	97.0	848.0	11628.0	7.0	261968.0	7103.0	2.6	8432.0	43.0
TJK	2023											96.0								
TJK	2024											97.0								
TKM	2000											0.0								
TKM	2001											0.0								
TKM	2002											96.0								
TKM	2003											97.0								
TKM	2004											96.0								
TKM	2005											99.0								
TKM	2006											98.0								
TKM	2007											98.0								
TKM	2008											96.0								
TKM	2009											97.0								
TKM	2010											96.0								
TKM	2011											97.0								
TKM	2012											98.0								
TKM	2013											98.0								
TKM	2014											97.0								
TKM	2015						1.05					99.0								
TKM	2016											98.0								
TKM	2017											99.0								
TKM	2018											99.0								
TKM	2019											99.0								
TKM	2020						1.115					99.0								
TKM	2021											97.0								
TKM	2022	1506.0	13962.0	3.0	529437.0	547.0		8.2	6192.0	44.0	1.0	98.0	375.0	9145.0	13.0	163992.0	4579.0	2.5	13759.0	62.0
TKM	2023											98.0								
TKM	2024											99.0								
TLS	2002											0.0								
TLS	2003											0.0								
TLS	2004											0.0								
TLS	2005											0.0								
TLS	2006											0.0								
TLS	2007											0.0								
TLS	2008											79.0								
TLS	2009											72.0								
TLS	2010											72.0								
TLS	2011											67.0								
TLS	2012											83.0								
TLS	2013											82.0								
TLS	2014											77.0								
TLS	2015						1.45					76.0								
TLS	2016											79.0								
TLS	2017											83.0								
TLS	2018											83.0								
TLS	2019											83.0								
TLS	2020						2.815					83.0								
TLS	2021											83.0								
TLS	2022	251.0	14241.0	12.0	122190.0	657.0		9.1	71.0	0.0	0.0	83.0	37.0	1002.0	17.0	7466.0	173.0	0.6	328.0	25.0
TLS	2023											83.0								
TLS	2024											83.0								
TON	2000											97.0								
TON	2001											96.0								
TON	2002											95.0								
TON	2003											93.0								
TON	2004											99.0								
TON	2005											99.0								
TON	2006											99.0								
TON	2007											99.0								
TON	2008											98.0								
TON	2009											99.0								
TON	2010											99.0								
TON	2011											99.0								
TON	2012											95.0								
TON	2013											99.0								
TON	2014											98.0								
TON	2015						5.9					96.0								
TON	2016											96.0								
TON	2017											99.0								
TON	2018											99.0								
TON	2019											99.0								
TON	2020						4.970000000000001					99.0								
TON	2021											99.0								
TON	2022	54.0	2686.0		9582.0	19.0		9.0	1.0	0.0	0.0	99.0	4.0	106.0	11.0	982.0	28.0	1.0	0.0	0.0
TON	2023											99.0								
TON	2024											99.0								
TTO	2000											0.0								
TTO	2001											0.0								
TTO	2002											5.0								
TTO	2003											76.0								
TTO	2004											94.0								
TTO	2005											95.0								
TTO	2006											89.0								
TTO	2007											89.0								
TTO	2008											90.0								
TTO	2009											90.0								
TTO	2010											90.0								
TTO	2011											90.0								
TTO	2012											92.0								
TTO	2013											92.0								
TTO	2014											92.0								
TTO	2015						0.8500000000000001					90.0								
TTO	2016											97.0								
TTO	2017											89.0								
TTO	2018											99.0								
TTO	2019											93.0								
TTO	2020						0.615					96.0								
TTO	2021											94.0								
TTO	2022	128.0	1675.0	6.0	28920.0	25.0		1.9	234.0	14.0	1.0	93.0	60.0	3393.0	38.0	9354.0	139.0	0.6	351.0	9.0
TTO	2023											96.0								
TTO	2024											92.0								
TUN	2000											94.0								
TUN	2001											94.0								
TUN	2002											93.0								
TUN	2003											92.0								
TUN	2004											96.0								
TUN	2005											97.0								
TUN	2006											99.0								
TUN	2007											98.0								
TUN	2008											99.0								
TUN	2009											99.0								
TUN	2010											98.0								
TUN	2011											98.0								
TUN	2012											97.0								
TUN	2013											98.0								
TUN	2014											98.0								
TUN	2015						2.85					98.0								
TUN	2016											98.0								
TUN	2017											98.0								
TUN	2018											97.0								
TUN	2019											98.0								
TUN	2020						1.455					97.0								
TUN	2021											97.0								
TUN	2022	1623.0	50432.0	11.0	440861.0	325.0		3.6	9011.0	18.0	2.0	97.0	209.0	11974.0	34.0	44056.0	940.0	0.4	4720.0	29.0
TUN	2023											97.0								
TUN	2024											97.0								
TUR	2000											71.0								
TUR	2001											77.0								
TUR	2002											72.0								
TUR	2003											68.0								
TUR	2004											77.0								
TUR	2005											85.0								
TUR	2006											82.0								
TUR	2007											96.0								
TUR	2008											92.0								
TUR	2009											94.0								
TUR	2010											96.0								
TUR	2011											96.0								
TUR	2012											97.0								
TUR	2013											97.0								
TUR	2014											96.0								
TUR	2015						1.45					97.0								
TUR	2016											98.0								
TUR	2017											96.0								
TUR	2018											98.0								
TUR	2019											99.0								
TUR	2020						1.7349999999999999					98.0								
TUR	2021											96.0								
TUR	2022	7043.0	282434.0	14.0	1983857.0	1329.0		2.3	80021.0	28.0	4.0	99.0	1392.0	57211.0	38.0	217242.0	1827.0	0.3	41409.0	43.0
TUR	2023											99.0								
TUR	2024											99.0								
TUV	2000											81.0								
TUV	2001											99.0								
TUV	2002											99.0								
TUV	2003											95.0								
TUV	2004											98.0								
TUV	2005											79.0								
TUV	2006											97.0								
TUV	2007											97.0								
TUV	2008											99.0								
TUV	2009											91.0								
TUV	2010											89.0								
TUV	2011											96.0								
TUV	2012											97.0								
TUV	2013											90.0								
TUV	2014											89.0								
TUV	2015						3.1					96.0								
TUV	2016											94.0								
TUV	2017											96.0								
TUV	2018											89.0								
TUV	2019											92.0								
TUV	2020						2.795					93.0								
TUV	2021											94.0								
TUV	2022	5.0	51.0		887.0	3.0		7.8	1.0	2.0	0.0	91.0	0.0	11.0	10.0	113.0	3.0	1.0	0.0	0.0
TUV	2023											94.0								
TUV	2024											94.0								
TZA	2000											0.0								
TZA	2001											0.0								
TZA	2002											89.0								
TZA	2003											95.0								
TZA	2004											95.0								
TZA	2005											90.0								
TZA	2006											90.0								
TZA	2007											83.0								
TZA	2008											86.0								
TZA	2009											85.0								
TZA	2010											91.0								
TZA	2011											90.0								
TZA	2012											92.0								
TZA	2013											91.0								
TZA	2014											97.0								
TZA	2015						2.85					96.0								
TZA	2016											92.0								
TZA	2017											90.0								
TZA	2018											89.0								
TZA	2019											91.0								
TZA	2020						2.62					91.0								
TZA	2021											86.0								
TZA	2022	8981.0	84254.0	5.0	1855605.0	10410.0		2.8	550.0	1.0	0.0	87.0	347.0	6943.0	7.0	99576.0	1312.0	0.2	29.0	0.0
TZA	2023											83.0								
TZA	2024											83.0								
UGA	2000											0.0								
UGA	2001											0.0								
UGA	2002											29.0								
UGA	2003											44.0								
UGA	2004											62.0								
UGA	2005											64.0								
UGA	2006											64.0								
UGA	2007											73.0								
UGA	2008											71.0								
UGA	2009											79.0								
UGA	2010											80.0								
UGA	2011											82.0								
UGA	2012											83.0								
UGA	2013											84.0								
UGA	2014											85.0								
UGA	2015						4.75					89.0								
UGA	2016											93.0								
UGA	2017											94.0								
UGA	2018											93.0								
UGA	2019											93.0								
UGA	2020						2.2					89.0								
UGA	2021											91.0								
UGA	2022	1683.0	396370.0	35.0	1123667.0	5549.0		2.4	5412.0	1.0	0.0	89.0	723.0	30333.0	9.0	356043.0	5678.0	0.7	296.0	1.0
UGA	2023											91.0								
UGA	2024											91.0								
UKR	2000											4.0								
UKR	2001											7.0								
UKR	2002											48.0								
UKR	2003											77.0								
UKR	2004											98.0								
UKR	2005											97.0								
UKR	2006											96.0								
UKR	2007											92.0								
UKR	2008											84.0								
UKR	2009											66.0								
UKR	2010											48.0								
UKR	2011											21.0								
UKR	2012											46.0								
UKR	2013											46.0								
UKR	2014											22.0								
UKR	2015						0.8					22.0								
UKR	2016											26.0								
UKR	2017											52.0								
UKR	2018											67.0								
UKR	2019											77.0								
UKR	2020						0.69					81.0								
UKR	2021											77.0								
UKR	2022	1650.0	60781.0	12.0	505658.0	990.0		1.3	1830.0	3.0	0.0	62.0	6732.0	96095.0	11.0	1250706.0	18031.0	3.4	55400.0	37.0
UKR	2023											79.0								
UKR	2024											88.0								
URY	2000											92.0								
URY	2001											94.0								
URY	2002											95.0								
URY	2003											91.0								
URY	2004											94.0								
URY	2005											96.0								
URY	2006											95.0								
URY	2007											94.0								
URY	2008											94.0								
URY	2009											95.0								
URY	2010											95.0								
URY	2011											95.0								
URY	2012											95.0								
URY	2013											95.0								
URY	2014											95.0								
URY	2015						0.7					95.0								
URY	2016											95.0								
URY	2017											93.0								
URY	2018											91.0								
URY	2019											94.0								
URY	2020						0.48000000000000004					92.0								
URY	2021											91.0								
URY	2022	18.0	1850.0	34.0	5415.0	8.0		5.0	141.0	8.0	3.0	94.0	152.0	1851.0	14.0	17020.0	57.0	0.5	719.0	28.0
URY	2023											95.0								
URY	2024											94.0								
USA	2000											90.0								
USA	2001											89.0								
USA	2002											88.0								
USA	2003											92.0								
USA	2004											92.0								
USA	2005											93.0								
USA	2006											93.0								
USA	2007											93.0								
USA	2008											94.0								
USA	2009											92.0								
USA	2010											92.0								
USA	2011											91.0								
USA	2012											90.0								
USA	2013											91.0								
USA	2014											92.0								
USA	2015						0.1					92.0								
USA	2016											93.0								
USA	2017											91.0								
USA	2018											91.0								
USA	2019											91.0								
USA	2020						0.11					91.0								
USA	2021											92.0								
USA	2022											93.0								
USA	2023											93.0								
USA	2024											93.0								
UZB	2000											0.0								
UZB	2001											0.0								
UZB	2002											62.0								
UZB	2003											99.0								
UZB	2004											99.0								
UZB	2005											99.0								
UZB	2006											98.0								
UZB	2007											99.0								
UZB	2008											91.0								
UZB	2009											98.0								
UZB	2010											99.0								
UZB	2011											99.0								
UZB	2012											99.0								
UZB	2013											99.0								
UZB	2014											99.0								
UZB	2015						2.75					99.0								
UZB	2016											99.0								
UZB	2017											99.0								
UZB	2018											98.0								
UZB	2019											96.0								
UZB	2020						2.465					95.0								
UZB	2021											98.0								
UZB	2022	1611.0	151472.0	21.0	713947.0	801.0		2.1	15002.0	10.0	2.0	99.0	1492.0	17714.0	9.0	1065843.0	35598.0	3.0	96814.0	88.0
UZB	2023											99.0								
UZB	2024											88.0								
VCT	2000											0.0								
VCT	2001											0.0								
VCT	2002											0.0								
VCT	2003											31.0								
VCT	2004											99.0								
VCT	2005											99.0								
VCT	2006											99.0								
VCT	2007											99.0								
VCT	2008											99.0								
VCT	2009											99.0								
VCT	2010											99.0								
VCT	2011											96.0								
VCT	2012											96.0								
VCT	2013											97.0								
VCT	2014											98.0								
VCT	2015						0.8500000000000001					99.0								
VCT	2016											99.0								
VCT	2017											99.0								
VCT	2018											97.0								
VCT	2019											98.0								
VCT	2020						0.7999999999999999					98.0								
VCT	2021											99.0								
VCT	2022	6.0	107.0	7.0	1632.0	5.0		1.6	4.0	4.0	0.0	99.0	4.0	230.0	39.0	632.0	9.0	0.6	25.0	10.0
VCT	2023											94.0								
VCT	2024											99.0								
VEN	2000											5.0								
VEN	2001											53.0								
VEN	2002											60.0								
VEN	2003											72.0								
VEN	2004											82.0								
VEN	2005											88.0								
VEN	2006											71.0								
VEN	2007											62.0								
VEN	2008											53.0								
VEN	2009											84.0								
VEN	2010											78.0								
VEN	2011											78.0								
VEN	2012											81.0								
VEN	2013											82.0								
VEN	2014											78.0								
VEN	2015						1.7					87.0								
VEN	2016											84.0								
VEN	2017											66.0								
VEN	2018											60.0								
VEN	2019											64.0								
VEN	2020						0.98					54.0								
VEN	2021											56.0								
VEN	2022	1053.0	30019.0	8.0	358847.0	1187.0		1.3	2994.0	10.0	1.0	43.0	1159.0	32486.0	22.0	159493.0	3150.0	0.6	3059.0	9.0
VEN	2023											54.0								
VEN	2024											62.0								
VNM	2000											0.0								
VNM	2001											0.0								
VNM	2002											0.0								
VNM	2003											78.0								
VNM	2004											94.0								
VNM	2005											94.0								
VNM	2006											93.0								
VNM	2007											67.0								
VNM	2008											87.0								
VNM	2009											94.0								
VNM	2010											88.0								
VNM	2011											95.0								
VNM	2012											97.0								
VNM	2013											59.0								
VNM	2014											95.0								
VNM	2015						3.7					97.0								
VNM	2016											96.0								
VNM	2017											94.0								
VNM	2018											75.0								
VNM	2019											89.0								
VNM	2020						5.29					94.0								
VNM	2021											83.0								
VNM	2022	26725.0	2716919.0	42.0	6520442.0	12605.0		7.2	91246.0	3.0	1.0	91.0	3894.0	51061.0	13.0	890997.0	17944.0	0.9	76332.0	62.0
VNM	2023											65.0								
VNM	2024											97.0								
VUT	2000											70.0								
VUT	2001											68.0								
VUT	2002											66.0								
VUT	2003											64.0								
VUT	2004											63.0								
VUT	2005											61.0								
VUT	2006											59.0								
VUT	2007											63.0								
VUT	2008											67.0								
VUT	2009											70.0								
VUT	2010											75.0								
VUT	2011											79.0								
VUT	2012											82.0								
VUT	2013											84.0								
VUT	2014											86.0								
VUT	2015						10.9					80.0								
VUT	2016											81.0								
VUT	2017											85.0								
VUT	2018											85.0								
VUT	2019											90.0								
VUT	2020						6.79					78.0								
VUT	2021											62.0								
VUT	2022	119.0	5112.0	21.0	23998.0	120.0		7.3	2.0	0.0	0.0	68.0	14.0	326.0	11.0	3048.0	85.0	1.0	0.0	0.0
VUT	2023											72.0								
VUT	2024											71.0								
WSM	2000											93.0								
WSM	2001											93.0								
WSM	2002											92.0								
WSM	2003											90.0								
WSM	2004											62.0								
WSM	2005											51.0								
WSM	2006											46.0								
WSM	2007											58.0								
WSM	2008											26.0								
WSM	2009											58.0								
WSM	2010											72.0								
WSM	2011											75.0								
WSM	2012											82.0								
WSM	2013											85.0								
WSM	2014											81.0								
WSM	2015						2.2					80.0								
WSM	2016											74.0								
WSM	2017											67.0								
WSM	2018											44.0								
WSM	2019											68.0								
WSM	2020						1.575					89.0								
WSM	2021											85.0								
WSM	2022	60.0	140.0		9646.0	41.0		4.3	1.0	1.0	0.0	76.0	9.0	222.0	11.0	2056.0	58.0	1.0	0.0	0.0
WSM	2023											83.0								
WSM	2024											85.0								
YEM	2000											14.0								
YEM	2001											19.0								
YEM	2002											31.0								
YEM	2003											38.0								
YEM	2004											43.0								
YEM	2005											80.0								
YEM	2006											78.0								
YEM	2007											79.0								
YEM	2008											78.0								
YEM	2009											76.0								
YEM	2010											76.0								
YEM	2011											69.0								
YEM	2012											67.0								
YEM	2013											71.0								
YEM	2014											70.0								
YEM	2015						3.7					63.0								
YEM	2016											63.0								
YEM	2017											59.0								
YEM	2018											54.0								
YEM	2019											60.0								
YEM	2020						3.4899999999999998					57.0								
YEM	2021											56.0								
YEM	2022	2843.0	4119.0	0.0	948579.0	5474.0		2.8	600.0	15.0	0.0	58.0	1361.0	97837.0	44.0	257189.0	4143.0	0.8	30269.0	24.0
YEM	2023											46.0								
YEM	2024											42.0								
ZAF	2000											73.0								
ZAF	2001											72.0								
ZAF	2002											72.0								
ZAF	2003											71.0								
ZAF	2004											76.0								
ZAF	2005											79.0								
ZAF	2006											83.0								
ZAF	2007											83.0								
ZAF	2008											76.0								
ZAF	2009											74.0								
ZAF	2010											71.0								
ZAF	2011											76.0								
ZAF	2012											70.0								
ZAF	2013											73.0								
ZAF	2014											85.0								
ZAF	2015						2.6					85.0								
ZAF	2016											85.0								
ZAF	2017											84.0								
ZAF	2018											82.0								
ZAF	2019											85.0								
ZAF	2020						6.08					84.0								
ZAF	2021											86.0								
ZAF	2022	25564.0	634294.0	23.0	2741289.0	13339.0		4.6	3911.0	1.0	0.0	85.0	2138.0	57354.0	24.0	243978.0	3159.0	0.4	1500.0	3.0
ZAF	2023											79.0								
ZAF	2024											74.0								
ZMB	2000											0.0								
ZMB	2001											0.0								
ZMB	2002											0.0								
ZMB	2003											0.0								
ZMB	2004											0.0								
ZMB	2005											82.0								
ZMB	2006											81.0								
ZMB	2007											80.0								
ZMB	2008											87.0								
ZMB	2009											94.0								
ZMB	2010											83.0								
ZMB	2011											81.0								
ZMB	2012											78.0								
ZMB	2013											79.0								
ZMB	2014											86.0								
ZMB	2015						2.9499999999999997					90.0								
ZMB	2016											95.0								
ZMB	2017											94.0								
ZMB	2018											90.0								
ZMB	2019											88.0								
ZMB	2020						3.225					84.0								
ZMB	2021											91.0								
ZMB	2022	1684.0	26710.0	7.0	363042.0	2169.0		1.8	2987.0	11.0	1.0	92.0	491.0	16050.0	16.0	133727.0	2801.0	0.7	7052.0	31.0
ZMB	2023											90.0								
ZMB	2024											91.0								
ZWE	2000											79.0								
ZWE	2001											76.0								
ZWE	2002											73.0								
ZWE	2003											70.0								
ZWE	2004											68.0								
ZWE	2005											65.0								
ZWE	2006											68.0								
ZWE	2007											72.0								
ZWE	2008											75.0								
ZWE	2009											73.0								
ZWE	2010											90.0								
ZWE	2011											94.0								
ZWE	2012											97.0								
ZWE	2013											95.0								
ZWE	2014											91.0								
ZWE	2015						7.25					87.0								
ZWE	2016											90.0								
ZWE	2017											89.0								
ZWE	2018											89.0								
ZWE	2019											90.0								
ZWE	2020						6.29					86.0								
ZWE	2021											88.0								
ZWE	2022	7876.0	7343.0	1.0	1260932.0	5389.0		7.7	2164.0	29.0	0.0	90.0	582.0	15439.0	24.0	66593.0	897.0	0.4	462.0	3.0
ZWE	2023											90.0								
ZWE	2024											91.0								
